,AveragePrice,Total Volume,Mango_4046,Mango_4225,Mango_4770,Small Bags,Large Bags,Total Bags,Anomaly,Anomaly_Score
14702,1.96,51140864.0,13292393.0,3008407.0,4076514.5,2085360.0,10432839.0,12518199.0,0,-0.08187892885081272
14703,2.05,58380724.0,4988909.5,16447083.0,3760876.5,1512652.5,5240347.0,6752999.5,0,-0.058822161677860585
14704,3.01,14343106.0,10038524.0,16084973.0,1856519.0,2448821.5,14754155.0,17202976.0,0,-0.051450447709289526
14705,1.86,36202988.0,9395447.0,3237972.0,6923917.0,1189949.0,12668431.0,13858380.0,0,-0.10905018326776295
14706,1.97,50275200.0,10919423.0,12874048.0,16804462.0,113870.46,15366004.0,15479875.0,0,-0.06347505963121547
14707,1.77,47029748.0,3778553.8,11300832.0,11719061.0,951293.3,14472400.0,15423693.0,0,-0.09890699620276217
14708,1.2,38684160.0,10930960.0,13521184.0,15093790.0,455987.62,11887062.0,12343050.0,0,-0.09973146361077329
14709,0.6,1168387.8,7455496.5,21315946.0,2219595.0,1760975.2,3216653.2,4977628.5,0,-0.009675215097461609
14710,1.59,45246976.0,5855440.5,1831703.1,6069879.5,753667.75,3770144.2,4523812.0,0,-0.07246821040460111
14711,0.59,48332040.0,11995387.0,18661222.0,7528673.0,1195464.9,15252920.0,16448385.0,0,-0.061914335953715316
14712,1.99,45182200.0,3030398.2,19607442.0,16661072.0,2379358.8,16585808.0,18965166.0,0,-0.03352790803949013
14713,1.3,47867416.0,18436998.0,2871929.5,12871477.0,2527380.0,9729534.0,12256914.0,0,-0.05163508359750879
14714,1.94,26934662.0,19136972.0,14922226.0,9502105.0,1362271.8,19124146.0,20486418.0,0,-0.031445900067794574
14715,0.82,62115120.0,13523059.0,15968819.0,5821280.5,701232.75,5719215.0,6420447.5,0,-0.0422066378154875
14716,3.06,48178550.0,6205750.0,12478655.0,14722606.0,1119043.0,14175101.0,15294144.0,0,-0.08722709811041057
14717,2.95,36170804.0,12814699.0,11438446.0,17209614.0,2228997.8,12974442.0,15203440.0,0,-0.0740888319081503
14718,0.97,58392236.0,12313530.0,7228340.5,10399741.0,606357.44,14461608.0,15067966.0,0,-0.07945237454291576
14719,1.41,56767532.0,8009131.5,15672207.0,841308.1,159305.89,8057532.5,8216838.5,0,-0.023428478776365003
14720,2.16,50915056.0,5880115.5,6494363.5,5266618.0,2082848.6,4733195.0,6816043.5,0,-0.07784522896796298
14721,0.71,35234150.0,3448328.5,10462591.0,14448616.0,1349371.1,7843442.0,9192813.0,0,-0.08176554334431418
14722,1.44,32946830.0,4449971.5,19499676.0,7509070.0,2283954.0,3674853.8,5958808.0,0,-0.050862292263538667
14723,1.15,20546158.0,13367896.0,2036463.8,12125983.0,1745159.5,2166205.5,3911365.0,0,-0.0629480629412722
14724,3.01,15681354.0,18134764.0,12017050.0,10161630.0,90365.79,13256139.0,13346505.0,0,-0.04206686288400252
14725,2.84,32025404.0,7880271.0,11055082.0,17585324.0,2004788.9,19098370.0,21103158.0,0,-0.024404658307176974
14726,2.07,36114660.0,2495352.2,8608036.0,5947585.0,485895.28,12920092.0,13405987.0,0,-0.0898538115787465
14727,1.9,15284347.0,262152.34,13589986.0,8641550.0,322787.28,2604435.5,2927222.8,0,-0.04149740146608649
14728,3.06,57667790.0,8309121.0,355403.16,1254987.0,1432077.9,10101855.0,11533933.0,0,-0.021540846092793497
14729,3.06,34832810.0,4760778.5,11200539.0,15594642.0,1122180.0,11703867.0,12826047.0,0,-0.0861373931273926
14730,3.16,32909596.0,6602897.0,11046359.0,6312193.5,768344.7,14251795.0,15020140.0,0,-0.08830157306755493
14731,0.79,27229906.0,4947120.5,11738260.0,13986123.0,1498946.0,15022087.0,16521033.0,0,-0.09117665260039831
14732,0.89,3629863.5,13595482.0,4831659.5,58731.21,1892588.8,3829490.2,5722079.0,0,-0.021382013763212027
14733,2.34,55155076.0,13070753.0,4721495.0,16804902.0,1256297.4,6341628.0,7597925.0,0,-0.06383852475014917
14734,1.96,19813986.0,18675396.0,14719727.0,18829912.0,2006876.9,10526632.0,12533509.0,0,-0.058885123412211415
14735,0.49,40157428.0,14324179.0,2108958.8,9104613.0,1065924.5,89459.3,1155383.9,0,-0.013352055498034643
14736,0.61,37968060.0,3376444.5,6957761.5,9349559.0,1270278.6,3843145.2,5113424.0,0,-0.06550405623386629
14737,2.94,36533764.0,15385568.0,18895758.0,11940933.0,1386304.1,18540672.0,19926976.0,0,-0.04366223477646736
14738,2.88,32860022.0,3710657.0,2359963.5,18890966.0,803296.4,6921400.0,7724696.5,0,-0.035002382194480486
14739,1.44,11341083.0,11434880.0,10645513.0,10821436.0,925505.4,14444477.0,15369983.0,0,-0.10673845458434694
14740,2.94,17539504.0,1577835.1,15207081.0,1430811.9,1302572.9,9149937.0,10452510.0,0,-0.0547064260589738
14741,2.11,32764754.0,968771.0,3221505.0,10949099.0,2249406.5,19356022.0,21605428.0,0,-0.004831688342232909
14742,2.7,49338380.0,9503054.0,7106535.5,8118269.0,1401414.4,17464278.0,18865692.0,0,-0.0784249769691473
14743,1.64,27001798.0,2149073.5,12708136.0,14740230.0,276689.66,5552833.0,5829523.0,0,-0.05566959168721575
14744,0.76,12746378.0,6277641.0,7442344.5,5876618.5,1861365.0,15549687.0,17411052.0,0,-0.057716283853325945
14745,1.66,5497100.0,6936113.5,2500382.5,17909784.0,1314825.6,10698993.0,12013819.0,0,-0.06743178143178291
14746,1.73,41441960.0,15750610.0,5285761.0,15499979.0,1017183.56,5919692.0,6936875.5,0,-0.08877142320709891
14747,1.99,26461188.0,6810152.0,2488500.5,6326626.0,1760552.6,9983103.0,11743655.0,0,-0.09911417423802643
14748,0.74,7836462.5,10118608.0,22369614.0,6819156.0,424742.1,6459074.0,6883816.0,0,-0.032623310863541866
14749,3.23,42158016.0,15815276.0,5359501.5,10031738.0,1999779.2,3502063.5,5501843.0,0,-0.05586815078531071
14750,1.13,12974910.0,4194385.5,12066716.0,1929431.8,1824167.5,9059270.0,10883438.0,0,-0.07523629236845347
14751,1.0,31816418.0,16476711.0,9746138.0,13369754.0,472057.12,8231676.5,8703734.0,0,-0.08653055720790875
14752,1.92,19138536.0,17027316.0,12952799.0,11801074.0,2155273.2,6098158.5,8253432.0,0,-0.08260091911899242
14753,1.95,58235896.0,20242260.0,11328393.0,6174330.0,490873.06,11990270.0,12481144.0,0,-0.057082654161887514
14754,1.68,14269358.0,9089910.0,16538290.0,12360952.0,1725076.2,2486111.8,4211188.0,0,-0.08670085192595034
14755,2.61,26247328.0,7587404.0,19855492.0,1903289.9,936793.9,18855696.0,19792490.0,0,-0.03327385153281104
14756,1.89,59973772.0,14370450.0,6488740.0,18444218.0,1924244.4,4108894.0,6033138.5,0,-0.046908524902486204
14757,2.15,19922182.0,1190386.6,4175881.8,1297451.8,147692.3,11869191.0,12016884.0,0,-0.040412370521864305
14758,2.47,40290744.0,813736.2,22387448.0,6370646.0,636162.9,7784019.0,8420182.0,0,-0.042421961290217136
14759,0.51,19797286.0,6857455.0,19697620.0,18802272.0,1198085.6,189891.3,1387976.9,1,0.013623601254822093
14760,2.04,6917886.5,14933592.0,8276818.0,7717380.5,1819867.4,4117740.0,5937607.5,0,-0.07792053354437262
14761,2.92,39225276.0,2383889.2,20350688.0,17156874.0,1567158.2,10677977.0,12245135.0,0,-0.039493413340440875
14762,0.49,57257150.0,13010008.0,15250648.0,2923393.2,2429390.5,6763377.5,9192768.0,0,-0.019771876941112376
14763,1.58,28287894.0,5516927.0,9948527.0,1292905.2,1423516.1,16202780.0,17626296.0,0,-0.08881753335575754
14764,3.04,39139600.0,13340154.0,19864774.0,2095636.0,768540.3,13037447.0,13805987.0,0,-0.07172470404672465
14765,1.43,38059624.0,9354563.0,15358371.0,18831704.0,1104320.8,3034537.8,4138858.5,0,-0.070465997371916
14766,1.73,25945500.0,2357220.8,18796490.0,1719886.6,192125.31,18118270.0,18310394.0,0,-0.006114978705562324
14767,3.2,38434544.0,5062021.0,9501367.0,12626184.0,297833.9,4676673.5,4974507.5,0,-0.05115574635418707
14768,1.0,16208907.0,4497666.5,18165678.0,8535794.0,1317984.9,1176561.1,2494546.0,0,-0.044055862084999564
14769,0.62,23629556.0,3369140.8,8345245.5,16676342.0,2484538.5,9416990.0,11901528.0,0,-0.03953805554638068
14770,2.85,27647474.0,9587300.0,16718357.0,5701758.0,622695.56,8482013.0,9104708.0,0,-0.08134700668289363
14771,2.88,54005430.0,19542550.0,9905539.0,560121.6,1979070.2,9513239.0,11492310.0,0,-0.0565291786711406
14772,1.77,21772828.0,13471455.0,9215591.0,14502731.0,933510.6,1400033.0,2333543.8,0,-0.07176952015142557
14773,1.88,39699684.0,17113440.0,18118314.0,11406095.0,80939.06,5749932.5,5830871.5,0,-0.0546283448126178
14774,2.79,13339011.0,20083274.0,2843788.5,8417687.0,417284.25,17858300.0,18275584.0,0,-0.00454678430973221
14775,2.52,15787097.0,11066855.0,21110830.0,6257832.5,1582858.6,15416188.0,16999046.0,0,-0.07911316616624414
14776,1.19,40530496.0,4873431.0,11569239.0,17424910.0,583208.06,2862321.0,3445529.2,0,-0.05874075790639899
14777,0.49,47648696.0,18992822.0,14466632.0,2359640.5,2168128.2,5582501.0,7750629.5,0,-0.020254302668188395
14778,1.79,28884978.0,14308602.0,9217112.0,2738483.0,934332.06,14473593.0,15407925.0,0,-0.09559042602327555
14779,2.85,20945680.0,19630076.0,14689525.0,287283.34,574490.3,16621011.0,17195502.0,0,-0.02567993667280577
14780,2.96,56897120.0,13326997.0,16144589.0,1405784.4,1983414.8,2718097.8,4701512.5,0,-0.025275401358643812
14781,3.13,8488828.0,15867662.0,19752316.0,16608240.0,404533.3,11558225.0,11962759.0,0,-0.031219859792433358
14782,2.91,45048732.0,18231832.0,19431662.0,15375484.0,2426197.8,8505269.0,10931467.0,0,-0.05205207349280039
14783,2.07,43139596.0,15542268.0,8138000.0,1984228.8,605534.0,9411204.0,10016738.0,0,-0.09023261816432798
14784,1.69,43144250.0,11517681.0,14006721.0,15107467.0,2076015.2,15361665.0,17437680.0,0,-0.07689946208301907
14785,2.62,58469064.0,9660492.0,17753150.0,12419136.0,1316073.4,11492212.0,12808286.0,0,-0.08970878371535146
14786,2.52,45516028.0,16855006.0,17395762.0,7506801.0,1882123.0,10793387.0,12675510.0,0,-0.08991115351830459
14787,1.95,18849586.0,15802992.0,20263002.0,1631307.4,351277.1,7365233.0,7716510.0,0,-0.04163400045819521
14788,0.69,22090126.0,7501049.0,18921404.0,11669441.0,530499.9,6255708.0,6786208.0,0,-0.05982177527096377
14789,3.04,24446696.0,10201141.0,16326640.0,16267152.0,504811.4,14130929.0,14635741.0,0,-0.07444097945932021
14790,1.72,1925798.0,12998624.0,17031676.0,8150461.5,341962.47,17725216.0,18067178.0,0,-0.021338864300534333
14791,1.46,57099560.0,580754.6,18364190.0,8221718.5,674769.0,493987.2,1168756.2,1,0.01364403749905796
14792,2.21,4597531.5,5067873.0,19056614.0,16015443.0,2138703.5,9224098.0,11362802.0,0,-0.06791085575623979
14793,2.33,43741120.0,5122032.0,8020969.0,4079852.0,1903690.2,10983625.0,12887315.0,0,-0.09073975585910615
14794,1.03,45639210.0,18080256.0,17781204.0,3341257.2,780236.3,5495895.5,6276132.0,0,-0.06382723845082494
14795,2.79,52736970.0,6785744.0,21588444.0,13475568.0,931075.5,1707570.6,2638646.2,0,-0.021990914561184516
14796,1.25,34588304.0,11159397.0,5298430.0,12717784.0,1870624.6,3262610.8,5133235.5,0,-0.09148046223162154
14797,0.96,45333144.0,17023052.0,1097037.4,17670746.0,2097577.0,13699514.0,15797091.0,0,-0.018511461772669047
14798,1.58,18921952.0,5316081.0,1646553.5,6475533.5,1079697.4,4235016.0,5314713.0,0,-0.07181416261902102
14799,2.49,46603230.0,2533378.2,4928955.0,3913392.0,1886034.2,7702108.0,9588142.0,0,-0.0657720985576401
14800,3.15,21465478.0,19413468.0,20919360.0,8307774.0,1449187.8,306320.34,1755508.0,0,-0.0031121127460060904
14801,2.71,56432510.0,14425263.0,2883801.5,7435221.0,2526492.0,3296917.2,5823409.0,0,-0.029234400664134852
14802,3.08,10212356.0,3624392.0,17003196.0,18173838.0,1758394.5,15815322.0,17573716.0,0,-0.028221768167296046
14803,0.84,19736672.0,16779964.0,19719712.0,17776912.0,1879120.1,10199713.0,12078833.0,0,-0.03541089434116884
14804,0.64,31175950.0,16112932.0,19958002.0,8294600.0,2146325.8,1895646.2,4041972.0,0,-0.01972815939914374
14805,2.01,48495060.0,17144946.0,9478370.0,7991324.0,363150.16,1605364.9,1968515.0,0,-0.04309483343675369
14806,1.26,46804190.0,5654229.5,11264043.0,8620905.0,935751.5,17839248.0,18775000.0,0,-0.0740428070055239
14807,2.77,13171061.0,9182683.0,7351848.0,14159737.0,1251550.2,7199097.0,8450647.0,0,-0.08359890130447645
14808,2.33,9015618.0,14199899.0,3351144.2,10656388.0,388911.72,14853483.0,15242395.0,0,-0.07823131629703417
14809,3.17,18999876.0,7997189.0,4825542.0,5577997.5,921581.3,8459906.0,9381487.0,0,-0.07150072382559214
14810,1.16,30237410.0,1432370.4,3065501.5,14892702.0,1745967.0,2400393.5,4146360.5,0,-0.05381979652441282
14811,1.81,33690896.0,2793204.5,9268530.0,17510000.0,637920.2,10176099.0,10814019.0,0,-0.07241940296058463
14812,1.85,26823570.0,12223255.0,3874274.5,13905216.0,1225947.9,1924504.0,3150452.0,0,-0.08403123806672896
14813,1.11,41446904.0,7679908.0,9174792.0,3771025.2,347620.8,16720912.0,17068534.0,0,-0.05768737327397078
14814,2.1,26724896.0,110134.38,19359118.0,15339136.0,290530.7,954215.7,1244746.4,1,0.0021072102708968865
14815,1.69,59150910.0,15697951.0,14886052.0,19159084.0,935321.1,13562116.0,14497437.0,0,-0.05114112902737222
14816,1.7,16312089.0,8530164.0,15073372.0,13273602.0,1851104.0,18936810.0,20787914.0,0,-0.05881104918855751
14817,1.46,39214332.0,6423037.0,18464770.0,4724840.0,1339744.8,17160130.0,18499876.0,0,-0.07065200121071186
14818,0.49,38214610.0,14606146.0,936889.3,107474.57,1600040.0,17558962.0,19159002.0,1,0.0077743078300697155
14819,1.91,17600070.0,9316338.0,18070050.0,7466525.0,1026276.4,4951298.0,5977574.5,0,-0.09512122451770388
14820,1.38,25732850.0,14223591.0,4465682.5,9110218.0,1492757.6,9058683.0,10551441.0,0,-0.10253331624096007
14821,0.44,22844218.0,270172.3,7867628.5,17622858.0,1232666.0,4484273.0,5716939.0,0,-0.01300150930153876
14822,1.31,10782235.0,192835.12,7006007.5,12005139.0,1011772.94,13338392.0,14350165.0,0,-0.07883464980735627
14823,1.22,29833690.0,11461513.0,2402989.2,5455856.5,61372.77,12699061.0,12760434.0,0,-0.0679144289601889
14824,1.55,24168626.0,20106442.0,3950791.8,13400985.0,2152737.8,5742158.5,7894896.0,0,-0.04207849539611408
14825,0.81,11145911.0,5575308.5,21750794.0,1785994.0,2424952.8,7935890.0,10360843.0,0,-0.019108465641152206
14826,1.87,28120090.0,13979222.0,13652362.0,4134827.5,1349318.8,7369691.0,8719010.0,0,-0.09218872199277117
14827,2.39,26367678.0,3526210.5,10779832.0,14423117.0,1138008.5,13513865.0,14651874.0,0,-0.10220211434568738
14828,2.21,8211170.0,6377579.0,17234994.0,5758273.5,1946803.4,363493.62,2310297.0,0,-0.018057544046217733
14829,2.7,8200035.5,1598237.8,18507376.0,603308.2,32714.83,17925770.0,17958484.0,1,0.022404358567451488
14830,1.71,40472896.0,18030340.0,2507776.0,9623954.0,352623.62,2734590.5,3087214.0,0,-0.06208009251374025
14831,1.9,44165316.0,6354831.5,16850868.0,12748492.0,706756.1,6104957.5,6811713.5,0,-0.0913201549995134
14832,2.72,58829096.0,4717780.0,21206068.0,15285796.0,213861.88,910362.8,1124224.8,1,0.02416819784495683
14833,1.64,5438361.5,14955886.0,13314934.0,5928797.0,116846.03,8508051.0,8624897.0,0,-0.04130477588758952
14834,2.41,7367083.5,4082654.2,13968150.0,8225349.5,2390525.2,14287083.0,16677608.0,0,-0.05986894403554088
14835,1.66,3239005.8,4918574.0,19796210.0,10782338.0,470232.25,15196074.0,15666306.0,0,-0.05865190670426301
14836,1.61,33267322.0,2121084.0,15453891.0,1446617.0,1509792.4,7009212.5,8519005.0,0,-0.07790396428761048
14837,2.58,38925212.0,19710540.0,22635982.0,3828977.5,1371885.6,7399668.5,8771554.0,0,-0.041145208278463796
14838,0.93,25222544.0,5069286.5,6429475.5,7153609.5,728693.5,6580603.0,7309296.5,0,-0.09005353218885298
14839,1.39,49873412.0,20381798.0,19229286.0,5176059.5,1648917.9,4257353.5,5906271.5,0,-0.04243420453660918
14840,1.07,42922620.0,3605880.0,13928400.0,9024560.0,828750.25,13842903.0,14671654.0,0,-0.10102869044328477
14841,1.45,61620596.0,422755.2,8318149.0,12606741.0,1165279.6,17311386.0,18476664.0,0,-0.051785805756584646
14842,1.09,8619288.0,18335362.0,20083970.0,10455408.0,969572.7,7877506.0,8847079.0,0,-0.06683493710911242
14843,2.07,3645138.0,11873285.0,22658242.0,14998840.0,2319009.8,13956421.0,16275431.0,0,-0.026342402801497578
14844,2.68,17176844.0,7193564.0,1315703.9,12134383.0,2369382.2,9474140.0,11843522.0,0,-0.06637631509296277
14845,2.65,1190827.8,10508357.0,21049734.0,5655251.0,952466.56,2484918.5,3437385.0,0,-0.0414282263807374
14846,1.46,58293484.0,5337230.0,4619478.5,2324177.2,628923.6,9915208.0,10544132.0,0,-0.0651067225704367
14847,3.22,18998754.0,12993877.0,4666717.5,12392818.0,1875562.6,5174694.5,7050257.0,0,-0.05972019276210638
14848,2.11,34530044.0,12619464.0,949684.5,4106184.5,802345.44,12964871.0,13767217.0,0,-0.081086642629629
14849,1.56,19881206.0,1641582.1,20973884.0,6173545.5,1224581.0,8702338.0,9926918.0,0,-0.07074399511271734
14850,2.79,15364491.0,18642306.0,17271458.0,15405561.0,1384676.0,13119105.0,14503781.0,0,-0.07124665349790632
14851,2.49,9523727.0,9427217.0,1215627.8,4260422.5,2513183.5,9323473.0,11836657.0,0,-0.05113143880659832
14852,2.55,20024736.0,3994916.8,14408882.0,10419556.0,975262.25,14747268.0,15722530.0,0,-0.09830144539590724
14853,0.99,38467190.0,6292323.5,2732291.5,1837047.1,1043677.06,19319828.0,20363504.0,0,-0.0116106917590042
14854,1.76,60731812.0,17732056.0,17089672.0,8069675.5,173670.95,16665928.0,16839598.0,0,-0.029420256579085646
14855,2.86,34883940.0,7844020.0,9303364.0,18991040.0,1688125.0,13700746.0,15388871.0,0,-0.07330610850379449
14856,1.86,33297364.0,11503667.0,1177592.4,18489386.0,486463.28,4753257.0,5239720.0,0,-0.06019499498471581
14857,2.36,2204219.2,19399752.0,18863724.0,18338498.0,1562446.4,11036848.0,12599295.0,0,-0.03887292625442862
14858,2.09,52510944.0,13341009.0,13018748.0,11530144.0,616198.94,12271107.0,12887306.0,0,-0.10620152877203565
14859,2.81,2802920.0,13832309.0,17577818.0,5709134.5,2405119.5,14189836.0,16594956.0,0,-0.04188848242116394
14860,1.24,56644644.0,5088346.5,15341271.0,6876526.0,205218.28,3751698.2,3956916.5,0,-0.04613582486546197
14861,2.06,33670064.0,13680385.0,9879740.0,3991726.5,2367619.8,10014122.0,12381742.0,0,-0.0860667296759795
14862,0.79,10530184.0,8061367.5,15890202.0,1890778.4,1402445.4,8959185.0,10361631.0,0,-0.06178199302639853
14863,2.38,28234308.0,18649562.0,335547.06,3271188.5,2386348.8,5089470.0,7475818.5,0,-0.018655217059577955
14864,2.5,62192148.0,2651734.5,7726860.5,9052318.0,1255759.9,10441565.0,11697325.0,0,-0.07530808143479495
14865,0.56,19069460.0,5847221.5,17691200.0,523662.62,114707.77,17611262.0,17725970.0,1,0.006787562167891115
14866,2.34,16842818.0,1351072.8,17354788.0,18195174.0,503833.84,14899048.0,15402882.0,0,-0.039042420848866666
14867,1.61,7376109.5,7797320.0,20182898.0,10880398.0,894823.0,10807936.0,11702759.0,0,-0.08440301582392995
14868,0.79,37324804.0,3037273.5,13897385.0,3361631.5,2387530.0,14136707.0,16524237.0,0,-0.044719982858879126
14869,1.62,5577268.5,17300576.0,21428962.0,8065823.0,1933545.2,15283182.0,17216728.0,0,-0.03912927683578238
14870,0.99,47879850.0,18936164.0,12684392.0,7289855.0,1532024.0,14005937.0,15537961.0,0,-0.08686758912736442
14871,1.61,57456668.0,13703526.0,11382134.0,16183343.0,1119516.8,16673194.0,17792710.0,0,-0.05022586529278339
14872,1.52,58247212.0,2115318.5,4485419.0,2334363.0,1137896.5,15052685.0,16190581.0,0,-0.04917488025724448
14873,2.51,6745450.5,6993380.0,17713556.0,8327941.5,1661840.6,16036169.0,17698010.0,0,-0.066051692343787
14874,2.62,34894600.0,19743702.0,15739882.0,13780306.0,1834163.0,10057020.0,11891183.0,0,-0.07119319600419138
14875,2.15,6069990.5,2790164.0,10479364.0,7229839.5,1215693.1,9745317.0,10961010.0,0,-0.0765793038515088
14876,0.5,35754276.0,11391656.0,1981167.9,6927691.0,2032647.4,6939009.0,8971656.0,0,-0.053288588470873366
14877,3.06,50940904.0,7224668.5,2858926.8,6595357.0,1335468.8,9555706.0,10891174.0,0,-0.06818280311251124
14878,2.37,33614960.0,20453430.0,2603261.5,14762528.0,1310950.6,13505712.0,14816662.0,0,-0.057093079314406325
14879,0.54,54508300.0,5842077.5,8542486.0,2311287.8,1651174.5,6026255.0,7677429.5,0,-0.048332383293693715
14880,2.74,50109190.0,977925.6,3615725.0,16597048.0,2022363.8,4324432.0,6346796.0,0,-0.037378313001741326
14881,1.0,17285894.0,14374084.0,19578662.0,1373263.1,1520283.5,17068474.0,18588758.0,0,-0.03851480806413099
14882,2.07,39384980.0,6688541.0,20454382.0,6180109.5,2349946.8,529157.1,2879103.8,0,-0.009571641807829545
14883,1.75,463383.7,13461068.0,19486026.0,7537043.0,2232189.0,18108034.0,20340222.0,0,-0.0007240062370533762
14884,1.62,24754908.0,2142286.0,13847563.0,7625046.5,1960476.6,16477080.0,18437556.0,0,-0.07207852160262296
14885,2.94,14873919.0,10707403.0,13563278.0,3635840.8,1177062.0,12760961.0,13938023.0,0,-0.08905015485933632
14886,1.67,58575068.0,7681204.5,20262836.0,11685077.0,1560486.0,14717781.0,16278267.0,0,-0.06301672152303395
14887,0.65,25339152.0,10987931.0,9240917.0,8787114.0,1290133.2,11619091.0,12909225.0,0,-0.10256490764313553
14888,3.1,40882748.0,17471068.0,1417935.2,10995672.0,15776.0,11100060.0,11115836.0,0,-0.01580411801860815
14889,3.03,45753010.0,19912694.0,10698441.0,11912827.0,1688045.1,12569575.0,14257620.0,0,-0.06574700009607087
14890,2.36,48330170.0,15417046.0,12593378.0,3706781.2,2331514.8,103712.43,2435227.2,0,-0.019758013605184144
14891,1.75,45990130.0,15698029.0,12496529.0,17828928.0,1321354.1,16166643.0,17487998.0,0,-0.06300301305059575
14892,0.7,18074510.0,10827625.0,3616327.8,16081530.0,434199.7,15813409.0,16247608.0,0,-0.057553433343512816
14893,2.66,42883132.0,1993832.6,17817644.0,16048791.0,1170023.6,9422220.0,10592244.0,0,-0.0710398436932983
14894,0.65,34316230.0,13655091.0,16647574.0,10299800.0,7734.82,4590172.5,4597907.5,0,-0.032579907386017015
14895,0.63,37339200.0,3025138.5,5227687.0,15887014.0,1884074.1,6476459.5,8360533.5,0,-0.055655823617544176
14896,1.95,51002.67,5028822.5,12536947.0,12156351.0,1702300.8,8274552.0,9976853.0,0,-0.06712908456382877
14897,0.89,16142621.0,14484619.0,17974922.0,8728661.0,1659397.4,3080556.5,4739954.0,0,-0.06547497073244946
14898,0.46,58172990.0,13449015.0,174776.12,14577520.0,1105093.0,11779989.0,12885082.0,0,-0.031092547068167997
14899,1.63,18131454.0,6434432.0,6258015.5,11622780.0,998247.25,2941349.8,3939597.0,0,-0.09497888911566887
14900,0.83,27378490.0,15804188.0,10735848.0,39010.48,694314.6,13237477.0,13931792.0,0,-0.06960568847364068
14901,0.89,11668247.0,19228332.0,19219074.0,19315070.0,2332881.2,10923581.0,13256463.0,0,-0.02227004226518914
14902,0.66,8663515.0,11161777.0,18171404.0,8327561.5,939065.5,16192356.0,17131422.0,0,-0.04558824701833264
14903,1.02,13043056.0,13872634.0,3434116.0,11076163.0,1412542.6,7712453.0,9124996.0,0,-0.08845381104615352
14904,2.45,34606120.0,5563483.5,10524424.0,7864250.5,1164481.8,17549252.0,18713734.0,0,-0.08497850585211947
14905,2.71,57444490.0,19872976.0,6928540.5,1943171.8,1682702.5,12649838.0,14332541.0,0,-0.04595355233635179
14906,1.71,20389348.0,5602896.5,9130053.0,16157388.0,2499946.0,15629.1,2515575.2,0,-0.021249531824500845
14907,1.86,20214880.0,18165770.0,12295763.0,13223236.0,1476734.1,8472876.0,9949611.0,0,-0.08755034935869249
14908,0.53,35262010.0,18994012.0,11356810.0,16050949.0,1037295.4,18733438.0,19770734.0,0,-0.01567193137298717
14909,0.63,22298488.0,14731209.0,3219919.2,9375554.0,1543944.5,18610804.0,20154748.0,0,-0.02336518371285501
14910,1.16,56906150.0,16613659.0,2767628.0,15337849.0,86691.68,11073165.0,11159857.0,0,-0.034428998732427885
14911,1.97,23617688.0,9372591.0,2962786.0,15454324.0,2303370.5,12826589.0,15129959.0,0,-0.07943376941085645
14912,2.52,30655454.0,18823650.0,19133938.0,6515113.0,428516.4,4585915.0,5014431.5,0,-0.054968205477944565
14913,2.14,33339882.0,15202394.0,453402.06,78910.2,1375679.9,6224709.5,7600389.5,0,-0.03300418218610568
14914,1.54,48883670.0,6688636.5,4603413.5,16656777.0,966809.4,7661874.0,8628683.0,0,-0.07849023669351574
14915,0.77,35247344.0,715347.56,21740436.0,3576924.8,2166230.0,8012581.0,10178811.0,0,-0.023091876284261237
14916,2.63,14948608.0,11070142.0,1501563.9,16829698.0,2451823.0,13694963.0,16146786.0,0,-0.0513945539803764
14917,1.46,7749974.5,17208594.0,826081.06,11978387.0,158181.4,1474055.6,1632237.0,1,0.005349158651298258
14918,2.51,58616210.0,17618370.0,8809269.0,12296952.0,526658.2,886645.44,1413303.6,0,-0.02205190006458202
14919,1.88,50102228.0,17095358.0,3438847.5,4789394.5,2162778.0,10085301.0,12248079.0,0,-0.08039180891413839
14920,2.52,1435537.9,4395983.5,12867509.0,7799781.0,1156246.4,11207994.0,12364240.0,0,-0.08403273124316019
14921,2.99,51350216.0,8723503.0,7700556.0,6046198.5,1610629.5,7506246.5,9116876.0,0,-0.0782341761689005
14922,3.03,36915732.0,12565367.0,4752720.0,3687646.8,944942.4,14470204.0,15415146.0,0,-0.07955080240131013
14923,1.94,32433860.0,13665264.0,22711814.0,14035958.0,1360642.8,3262515.8,4623158.5,0,-0.05268669699640827
14924,1.88,764476.25,6849114.0,7757941.0,1856786.5,679600.4,19197578.0,19877178.0,0,-0.016447489698305562
14925,1.19,48808430.0,14178785.0,14578805.0,9918404.0,1502582.5,6790249.5,8292832.0,0,-0.0838739621354771
14926,3.07,12380250.0,12096000.0,19880492.0,10384163.0,1102498.1,6424156.5,7526654.5,0,-0.06467448096715722
14927,1.73,45502960.0,11602221.0,20978420.0,18508830.0,1735117.5,7620040.5,9355158.0,0,-0.061242977761050366
14928,0.8,991938.25,13572498.0,9327778.0,16842850.0,1548571.4,16209175.0,17757746.0,0,-0.02205982442143717
14929,1.66,49776616.0,12351287.0,22201324.0,9525552.0,340487.34,4268459.5,4608947.0,0,-0.03532715856503321
14930,0.8,1440179.5,3416019.2,16479235.0,16354461.0,485083.16,8839131.0,9324214.0,0,-0.022550204373971927
14931,1.85,14744703.0,17899802.0,13265800.0,15315968.0,59045.86,5151750.0,5210796.0,0,-0.03069340412506938
